sec	CH1	CH2	CH40	CH41	
5.932	-0.0390625	-0.0195313	97.3236	0.6165	
5.9325	-0.0415039	-0.0195313	97.3236	0.6165	
5.933	-0.0439453	-0.0195313	97.3236	0.6165	
5.9335	-0.0463867	-0.0195313	97.3236	0.6165	
5.934	-0.0488281	-0.0195313	97.3236	0.6165	
5.9345	-0.0512695	-0.0195313	97.3236	0.6165	
5.935	-0.0512695	-0.0195313	97.3236	0.6165	
5.9355	-0.0537109	-0.0195313	97.3236	0.6165	
5.936	-0.0537109	-0.0195313	97.3236	0.6165	
5.9365	-0.0537109	-0.0195313	97.3236	0.6165	
5.937	-0.0537109	-0.0195313	97.3236	0.6165	
5.9375	-0.0561523	-0.0195313	97.3236	0.6165	
5.938	-0.0561523	-0.0195313	97.3236	0.6165	
5.9385	-0.0585938	-0.0195313	97.3236	0.6165	
5.939	-0.0610352	-0.0195313	97.3236	0.6165	
5.9395	-0.0634766	-0.0195313	97.3236	0.6165	
5.94	-0.065918	-0.0195313	97.3236	0.6165	
5.9405	-0.0683594	-0.0195313	97.3236	0.6165	
5.941	-0.0732422	-0.0195313	97.3236	0.6165	
5.9415	-0.0756836	-0.0195313	97.3236	0.6165	
5.942	-0.078125	-0.0195313	97.3236	0.6165	
5.9425	-0.0830078	-0.0195313	97.3236	0.6165	
5.943	-0.0854492	-0.0195313	97.3236	0.6165	
5.9435	-0.0878906	-0.0195313	97.3236	0.6165	
5.944	-0.090332	-0.0195313	97.3236	0.6165	
5.9445	-0.0927734	-0.0195313	97.3236	0.6165	
5.945	-0.0952148	-0.0195313	97.3236	0.6165	
5.9455	-0.0976563	-0.0195313	97.3236	0.6165	
5.946	-0.0976563	-0.0195313	97.3236	0.6165	
5.9465	-0.100098	-0.0195313	97.3236	0.6165	
5.947	-0.100098	-0.0195313	97.3236	0.6165	
5.9475	-0.102539	-0.0195313	97.3236	0.6165	
5.948	-0.102539	-0.0195313	97.3236	0.6165	
5.9485	-0.102539	-0.0195313	97.3236	0.6165	
5.949	-0.102539	-0.0195313	97.3236	0.6165	
5.9495	-0.10498	-0.0195313	97.3236	0.6165	
5.95	-0.10498	-0.0195313	97.3236	0.6165	
5.9505	-0.10498	-0.0195313	97.3236	0.6165	
5.951	-0.10498	-0.0195313	97.3236	0.6165	
5.9515	-0.10498	-0.0195313	97.3236	0.6165	
5.952	-0.10498	-0.0195313	97.3236	0.6165	
5.9525	-0.102539	-0.0195313	97.3236	0.6165	
5.953	-0.102539	-0.0195313	97.3236	0.6165	
5.9535	-0.102539	-0.0195313	97.3236	0.6165	
5.954	-0.100098	-0.0195313	97.3236	0.6165	
5.9545	-0.100098	-0.0195313	97.3236	0.6165	
5.955	-0.0976563	-0.0195313	97.3236	0.6165	
5.9555	-0.0976563	-0.0146484	97.3236	0.6165	
5.956	-0.0976563	-0.0146484	97.3236	0.6165	
5.9565	-0.0976563	-0.0146484	97.3236	0.6165	
5.957	-0.0976563	-0.0146484	97.3236	0.6165	
5.9575	-0.0976563	-0.0146484	97.3236	0.6165	
5.958	-0.0976563	-0.0146484	97.3236	0.6165	
5.9585	-0.100098	-0.0146484	97.3236	0.6165	
5.959	-0.100098	-0.0146484	97.3236	0.6165	
5.9595	-0.100098	-0.0146484	97.3236	0.6165	
5.96	-0.102539	-0.0146484	97.3236	0.6165	
5.9605	-0.102539	-0.0146484	97.3236	0.6165	
5.961	-0.10498	-0.0146484	97.3236	0.6165	
5.9615	-0.10498	-0.0146484	97.3236	0.6165	
5.962	-0.107422	-0.0146484	97.3236	0.6165	
5.9625	-0.109863	-0.0146484	97.3236	0.6165	
5.963	-0.112305	-0.0146484	97.3236	0.6165	
5.9635	-0.112305	-0.0146484	97.3236	0.6165	
5.964	-0.114746	-0.0146484	97.3236	0.6165	
5.9645	-0.114746	-0.0146484	97.3236	0.6165	
5.965	-0.117188	-0.0146484	97.3236	0.6165	
5.9655	-0.117188	-0.0146484	97.3236	0.6165	
5.966	-0.117188	-0.0146484	97.3236	0.6165	
5.9665	-0.117188	-0.0146484	97.3236	0.6165	
5.967	-0.114746	-0.0146484	97.3236	0.6165	
5.9675	-0.114746	-0.0146484	97.3236	0.6165	
5.968	-0.112305	-0.0146484	97.3236	0.6165	
5.9685	-0.112305	-0.0146484	97.3236	0.6165	
5.969	-0.109863	-0.0146484	97.3236	0.6165	
5.9695	-0.107422	-0.0146484	97.3236	0.6165	
5.97	-0.107422	-0.0146484	97.3236	0.6165	
5.9705	-0.10498	-0.0146484	97.3236	0.6165	
5.971	-0.102539	-0.0146484	97.3236	0.6165	
5.9715	-0.100098	-0.0146484	97.3236	0.6165	
5.972	-0.0976563	-0.00976563	97.3236	0.6165	
5.9725	-0.0952148	-0.00976563	97.3236	0.6165	
5.973	-0.0927734	-0.00976563	97.3236	0.6165	
5.9735	-0.090332	-0.00976563	97.3236	0.6165	
5.974	-0.0854492	-0.00976563	97.3236	0.6165	
5.9745	-0.0830078	-0.00976563	97.3236	0.6165	
5.975	-0.0805664	-0.00976563	97.3236	0.6165	
5.9755	-0.078125	-0.00976563	97.3236	0.6165	
5.976	-0.078125	-0.00976563	97.3236	0.6165	
5.9765	-0.0756836	-0.00976563	97.3236	0.6165	
5.977	-0.0756836	-0.00976563	97.3236	0.6165	
5.9775	-0.078125	-0.00976563	97.3236	0.6165	
5.978	-0.078125	-0.00976563	97.3236	0.6165	
5.9785	-0.0805664	-0.00976563	97.3236	0.6165	
5.979	-0.0805664	-0.00976563	97.3236	0.6165	
5.9795	-0.0830078	-0.00976563	97.3236	0.6165	
5.98	-0.0854492	-0.00976563	97.3236	0.6165	
5.9805	-0.0878906	-0.00976563	97.3236	0.6165	
5.981	-0.0878906	-0.00976563	97.3236	0.6165	
5.9815	-0.090332	-0.00976563	97.3236	0.6165	
5.982	-0.090332	-0.00976563	97.3236	0.6165	
5.9825	-0.0927734	-0.00976563	97.3236	0.6165	
5.983	-0.0952148	-0.00976563	97.3236	0.6165	
5.9835	-0.0976563	-0.00976563	97.3236	0.6165	
5.984	-0.0976563	-0.00976563	97.3236	0.6165	
5.9845	-0.100098	-0.00976563	97.3236	0.6165	
5.985	-0.102539	-0.00976563	97.3236	0.6165	
5.9855	-0.102539	-0.00976563	97.3236	0.6165	
5.986	-0.102539	-0.00488281	97.3236	0.6165	
5.9865	-0.10498	-0.00488281	97.3236	0.6165	
5.987	-0.10498	-0.00488281	97.3236	0.6165	
5.9875	-0.10498	-0.00488281	97.3236	0.6165	
5.988	-0.10498	-0.00488281	97.3236	0.6165	
5.9885	-0.10498	-0.00488281	97.3236	0.6165	
5.989	-0.10498	-0.00488281	97.3236	0.6165	
5.9895	-0.10498	-0.00488281	97.3236	0.6165	
5.99	-0.107422	-0.00488281	97.3236	0.6165	
5.9905	-0.107422	-0.00488281	97.3236	0.6165	
5.991	-0.107422	-0.00488281	97.3236	0.6165	
5.9915	-0.107422	-0.00488281	97.3236	0.6165	
5.992	-0.107422	-0.00488281	97.3236	0.6165	
5.9925	-0.107422	-0.00488281	97.3236	0.6165	
5.993	-0.10498	-0.00488281	97.3236	0.6165	
5.9935	-0.10498	-0.00488281	97.3236	0.6165	
5.994	-0.102539	-0.00488281	97.3236	0.6165	
5.9945	-0.100098	-0.00488281	97.3236	0.6165	
5.995	-0.100098	-0.00488281	97.3236	0.6165	
5.9955	-0.0976563	-0.00488281	97.3236	0.6165	
5.996	-0.0976563	-0.00488281	97.3236	0.6165	
5.9965	-0.0952148	-0.00488281	97.3236	0.6165	
5.997	-0.0952148	-0.00488281	97.3236	0.6165	
5.9975	-0.0927734	-0.00488281	97.3236	0.6165	
5.998	-0.0927734	-0.00488281	97.3236	0.6165	
5.9985	-0.090332	0	97.3236	0.6165	
5.999	-0.0878906	0	97.3236	0.6165	
5.9995	-0.0854492	0	97.3236	0.6165	
6	-0.0854492	0	97.3236	0.6165	
6.0005	-0.0830078	0	97.3236	0.6165	
6.001	-0.0830078	0	97.3236	0.6165	
6.0015	-0.0805664	0	97.3236	0.6165	
6.002	-0.0805664	0	97.3236	0.6165	
6.0025	-0.0805664	0	97.3236	0.6165	
6.003	-0.0805664	0	97.3236	0.6165	
6.0035	-0.0805664	0	97.3236	0.6165	
6.004	-0.0805664	0	97.3236	0.6165	
6.0045	-0.078125	0	97.3236	0.6165	
6.005	-0.078125	0	97.3236	0.6165	
6.0055	-0.0756836	0	97.3236	0.6165	
6.006	-0.0732422	0	97.3236	0.6165	
6.0065	-0.0732422	0	97.3236	0.6165	
6.007	-0.0708008	0	97.3236	0.6165	
6.0075	-0.0708008	0	97.3236	0.6165	
6.008	-0.0683594	0	97.3236	0.6165	
6.0085	-0.0683594	0	97.3236	0.6165	
6.009	-0.0683594	0	97.3236	0.6165	
6.0095	-0.065918	0	97.3236	0.6165	
6.01	-0.065918	0	97.3236	0.6165	
6.0105	-0.065918	0	97.3236	0.6165	
6.011	-0.0634766	0	97.3236	0.6165	
6.0115	-0.0634766	0.00488281	97.3236	0.6165	
6.012	-0.0610352	0.00488281	97.3236	0.6165	
6.0125	-0.0585938	0.00488281	97.3236	0.6165	
6.013	-0.0585938	0.00488281	97.3236	0.6165	
6.0135	-0.0561523	0.00488281	97.3236	0.6165	
6.014	-0.0561523	0.00488281	97.3236	0.6165	
6.0145	-0.0537109	0.00488281	97.3236	0.6165	
6.015	-0.0439453	0.00488281	97.3236	0.6165	
6.0155	-0.0439453	0.00488281	97.3236	0.6165	
6.016	-0.0439453	0.00488281	97.3236	0.6165	
6.0165	-0.0439453	0.00488281	97.3236	0.6165	
6.017	-0.0439453	0.00488281	97.3236	0.6165	
6.0175	-0.0463867	0.00488281	97.3236	0.6165	
6.018	-0.0463867	0.00488281	97.3236	0.6165	
6.0185	-0.0463867	0.00488281	97.3236	0.6165	
6.019	-0.0463867	0.00488281	97.3236	0.6165	
6.0195	-0.0463867	0.00488281	97.3236	0.6165	
6.02	-0.0463867	0.00488281	97.3236	0.6165	
6.0205	-0.0488281	0.00488281	97.3236	0.6165	
6.021	-0.0488281	0.00488281	97.3236	0.6165	
6.0215	-0.0488281	0.00488281	97.3236	0.6165	
6.022	-0.0512695	0.00488281	97.3236	0.6165	
6.0225	-0.0512695	0.00488281	97.3236	0.6165	
6.023	-0.0512695	0.00488281	97.3236	0.6165	
6.0235	-0.0537109	0.00488281	97.3236	0.6165	
6.024	-0.0537109	0.00488281	97.3236	0.6165	
6.0245	-0.0537109	0.00488281	97.3236	0.6165	
6.025	-0.0512695	0.00488281	97.3236	0.6165	
6.0255	-0.0488281	0.00488281	97.3236	0.6165	
6.026	-0.0463867	0.00488281	97.3236	0.6165	
6.0265	-0.0439453	0.00488281	97.3236	0.6165	
6.027	-0.0415039	0.00488281	97.3236	0.6165	
6.0275	-0.0390625	0.00976563	97.3236	0.6165	
6.028	-0.0366211	0.00976563	97.3236	0.6165	
6.0285	-0.0341797	0.00976563	97.3236	0.6165	
6.029	-0.0317383	0.00976563	97.3236	0.6165	
6.0295	-0.0317383	0.00976563	97.3236	0.6165	
6.03	-0.0317383	0.00976563	97.3236	0.6165	
6.0305	-0.0317383	0.00976563	97.3236	0.6165	
6.031	-0.0317383	0.00976563	97.3236	0.6165	
6.0315	-0.0317383	0.00976563	97.3236	0.6165	
6.032	-0.0317383	0.00976563	97.3236	0.6165	
6.0325	-0.0317383	0.00976563	97.3236	0.6165	
6.033	-0.0317383	0.00976563	97.3236	0.6165	
6.0335	-0.0317383	0.00976563	97.3236	0.6165	
6.034	-0.0317383	0.00976563	97.3236	0.6165	
6.0345	-0.0317383	0.00976563	97.3236	0.6165	
6.035	-0.0317383	0.00976563	97.3236	0.6165	
6.0355	-0.0317383	0.00976563	97.3236	0.6165	
6.036	-0.0317383	0.00976563	97.3236	0.6165	
6.0365	-0.0317383	0.00976563	97.3236	0.6165	
6.037	-0.0317383	0.00976563	97.3236	0.6165	
6.0375	-0.0317383	0.00976563	97.3236	0.6165	
6.038	-0.0317383	0.00976563	97.3236	0.6165	
6.0385	-0.0317383	0.00976563	97.3236	0.6165	
6.039	-0.0317383	0.00976563	97.3236	0.6165	
6.0395	-0.0317383	0.00976563	97.3236	0.6165	
6.04	-0.0317383	0.00976563	97.3236	0.6165	
6.0405	-0.0317383	0.00976563	97.3236	0.6165	
6.041	-0.0317383	0.00976563	97.3236	0.6165	
6.0415	-0.0317383	0.00976563	97.3236	0.6165	
6.042	-0.0317383	0.00976563	97.3236	0.6165	
6.0425	-0.0317383	0.00976563	97.3236	0.6165	
6.043	-0.0317383	0.00976563	97.3236	0.6165	
6.0435	-0.0317383	0.00976563	97.3236	0.6165	
6.044	-0.0317383	0.00976563	97.3236	0.6165	
6.0445	-0.0317383	0.00976563	97.3236	0.6165	
6.045	-0.0317383	0.00976563	97.3236	0.6165	
6.0455	-0.0317383	0.00976563	97.3236	0.6165	
6.046	-0.0317383	0.00976563	97.3236	0.6165	
6.0465	-0.0317383	0.00976563	97.3236	0.6165	
6.047	-0.0317383	0.00976563	97.3236	0.6165	
6.0475	-0.0317383	0.00976563	97.3236	0.6165	
6.048	-0.0317383	0.00976563	97.3236	0.6165	
6.0485	-0.0317383	0.00976563	97.3236	0.6165	
6.049	-0.0317383	0.00976563	97.3236	0.6165	
6.0495	-0.0317383	0.00976563	97.3236	0.6165	
6.05	-0.0317383	0.00976563	97.3236	0.6165	
6.0505	-0.0317383	0.00976563	97.3236	0.6165	
6.051	-0.0317383	0.00976563	97.3236	0.6165	
6.0515	-0.0317383	0.00976563	97.3236	0.6165	
6.052	-0.0317383	0.00976563	97.3236	0.6165	
6.0525	-0.0317383	0.00976563	97.3236	0.6165	
6.053	-0.0317383	0.00976563	97.3236	0.6165	
6.0535	-0.0317383	0.00976563	97.3236	0.6165	
6.054	-0.0317383	0.00976563	97.3236	0.6165	
6.0545	-0.0317383	0.00976563	97.3236	0.6165	
6.055	-0.0317383	0.00976563	97.3236	0.6165	
6.0555	-0.0317383	0.00976563	97.3236	0.6165	
6.056	-0.0317383	0.00976563	97.3236	0.6165	
6.0565	-0.0317383	0.00976563	97.3236	0.6165	
6.057	-0.0317383	0.00976563	97.3236	0.6165	
6.0575	-0.0317383	0.00976563	97.3236	0.6165	
6.058	-0.0317383	0.00976563	97.3236	0.6165	
6.0585	-0.0317383	0.00976563	97.3236	0.6165	
6.059	-0.0317383	0.00976563	97.3236	0.6165	
6.0595	-0.0317383	0.00976563	97.3236	0.6165	
6.06	-0.0317383	0.00976563	97.3236	0.6165	
6.0605	-0.0317383	0.00976563	97.3236	0.6165	
6.061	-0.0317383	0.00976563	97.3236	0.6165	
6.0615	-0.0317383	0.00976563	97.3236	0.6165	
6.062	-0.0317383	0.00976563	97.3236	0.6165	
6.0625	-0.0317383	0.00976563	97.3236	0.6165	
6.063	-0.0317383	0.00976563	97.3236	0.6165	
6.0635	-0.0317383	0.00976563	97.3236	0.6165	
6.064	-0.0317383	0.00976563	97.3236	0.6165	
6.0645	-0.0317383	0.00976563	97.3236	0.6165	
6.065	-0.0317383	0.00976563	97.3236	0.6165	
6.0655	-0.0317383	0.00976563	97.3236	0.6165	
6.066	-0.0317383	0.00976563	97.3236	0.6165	
6.0665	-0.0317383	0.00976563	97.3236	0.6165	
6.067	-0.0317383	0.00976563	97.3236	0.6165	
6.0675	-0.0317383	0.00976563	97.3236	0.6165	
6.068	-0.0317383	0.00976563	97.3236	0.6165	
6.0685	-0.0317383	0.00976563	97.3236	0.6165	
6.069	-0.0317383	0.00976563	97.3236	0.6165	
6.0695	-0.0317383	0.00976563	97.3236	0.6165	
6.07	-0.0317383	0.00976563	97.3236	0.6165	
6.0705	-0.0317383	0.00976563	97.3236	0.6165	
6.071	-0.0317383	0.00976563	97.3236	0.6165	
6.0715	-0.0317383	0.00976563	97.3236	0.6165	
6.072	-0.0317383	0.00976563	97.3236	0.6165	
6.0725	-0.0317383	0.00976563	97.3236	0.6165	
6.073	-0.0317383	0.00976563	97.3236	0.6165	
6.0735	-0.0317383	0.00976563	97.3236	0.6165	
6.074	-0.0317383	0.00976563	97.3236	0.6165	
6.0745	-0.0317383	0.00976563	97.3236	0.6165	
6.075	-0.0317383	0.00976563	97.3236	0.6165	
6.0755	-0.0317383	0.00976563	97.3236	0.6165	
6.076	-0.0317383	0.00976563	97.3236	0.6165	
6.0765	-0.0317383	0.00976563	97.3236	0.6165	
6.077	-0.0317383	0.00976563	97.3236	0.6165	
6.0775	-0.0317383	0.00976563	97.3236	0.6165	
6.078	-0.0317383	0.00976563	97.3236	0.6165	
6.0785	-0.0317383	0.00976563	97.3236	0.6165	
6.079	-0.0317383	0.00976563	97.3236	0.6165	
6.0795	-0.0317383	0.00976563	97.3236	0.6165	
6.08	-0.0317383	0.00976563	97.3236	0.6165	
6.0805	-0.0317383	0.00976563	97.3236	0.6165	
6.081	-0.0317383	0.00976563	97.3236	0.6165	
6.0815	-0.0317383	0.00976563	97.3236	0.6165	
6.082	-0.0317383	0.00976563	97.3236	0.6165	
6.0825	-0.0317383	0.00976563	97.3236	0.6165	
6.083	-0.0317383	0.00976563	97.3236	0.6165	
6.0835	-0.0317383	0.00976563	97.3236	0.6165	
6.084	-0.0317383	0.00976563	97.3236	0.6165	
6.0845	-0.0317383	0.00976563	97.3236	0.6165	
6.085	0	0.00976563	97.3236	0.6165	
6.0855	0	0.00976563	97.3236	0.6165	
6.086	0	0.00976563	97.3236	0.6165	
6.0865	0	0.00976563	97.3236	0.6165	
6.087	0	0.00976563	97.3236	0.6165	
6.0875	0	0.00976563	97.3236	0.6165	
6.088	0	0.00976563	97.3236	0.6165	
6.0885	0	0.00976563	97.3236	0.6165	
6.089	0	0.00976563	97.3236	0.6165	
6.0895	0	0.00976563	97.3236	0.6165	
6.09	0	0.00976563	97.3236	0.6165	
6.0905	0	0.00976563	97.3236	0.6165	
6.091	0	0.00976563	97.3236	0.6165	
6.0915	0	0.00976563	97.3236	0.6165	
6.092	0	0.00976563	97.3236	0.6165	
6.0925	0	0.00976563	97.3236	0.6165	
6.093	0	0.00976563	97.3236	0.6165	
6.0935	0	0.00976563	97.3236	0.6165	
6.094	0	0.00976563	97.3236	0.6165	
6.0945	0	0.00976563	97.3236	0.6165	
6.095	-0.012207	0.00976563	97.3236	0.6165	
6.0955	-0.0146484	0.00976563	97.3236	0.6165	
6.096	-0.0146484	0.00976563	97.3236	0.6165	
6.0965	-0.0170898	0.00976563	97.3236	0.6165	
6.097	-0.0170898	0.00976563	97.3236	0.6165	
6.0975	-0.0170898	0.00976563	97.3236	0.6165	
6.098	-0.0170898	0.00976563	97.3236	0.6165	
6.0985	-0.0170898	0.00976563	97.3236	0.6165	
6.099	-0.0170898	0.00976563	97.3236	0.6165	
6.0995	-0.0170898	0.00976563	97.3236	0.6165	
6.1	-0.0170898	0.00976563	97.3236	0.6165	
6.1005	-0.0195313	0.00976563	97.3236	0.6165	
6.101	-0.0195313	0.00976563	97.3236	0.6165	
6.1015	-0.0195313	0.00976563	97.3236	0.6165	
6.102	-0.0195313	0.00976563	97.3236	0.6165	
6.1025	-0.0195313	0.00976563	97.3236	0.6165	
6.103	-0.0219727	0.00976563	97.3236	0.6165	
6.1035	-0.0219727	0.00488281	97.3236	0.6165	
6.104	-0.0219727	0.00488281	97.3236	0.6165	
6.1045	-0.0219727	0.00488281	97.3236	0.6165	
6.105	-0.0219727	0.00488281	97.3236	0.6165	
6.1055	-0.0219727	0.00488281	97.3236	0.6165	
6.106	-0.0219727	0.00488281	97.3236	0.6165	
6.1065	-0.0219727	0.00488281	97.3236	0.6165	
6.107	-0.0219727	0.00488281	97.3236	0.6165	
6.1075	-0.0219727	0.00488281	97.3236	0.6165	
6.108	-0.0195313	0.00488281	97.3236	0.6165	
6.1085	-0.0195313	0.00488281	97.3236	0.6165	
6.109	-0.0170898	0.00488281	97.3236	0.6165	
6.1095	-0.0170898	0.00488281	97.3236	0.6165	
6.11	-0.0146484	0.00488281	177.515	0.338	
6.1105	-0.012207	0.00488281	177.515	0.338	
6.111	-0.012207	0.00488281	177.515	0.338	
6.1115	-0.00976563	0.00488281	177.515	0.338	
6.112	-0.00732422	0.00488281	177.515	0.338	
6.1125	-0.00732422	0.00488281	177.515	0.338	
6.113	-0.00488281	0.00488281	177.515	0.338	
6.1135	-0.00488281	0.00488281	177.515	0.338	
6.114	-0.00488281	0.00488281	177.515	0.338	
6.1145	-0.00488281	0.00488281	177.515	0.338	
6.115	-0.00488281	0.00488281	177.515	0.338	
6.1155	-0.00488281	0.00488281	177.515	0.338	
6.116	-0.00244141	0.00488281	177.515	0.338	
6.1165	-0.00244141	0.00488281	177.515	0.338	
6.117	-0.00244141	0.00488281	177.515	0.338	
6.1175	0	0.00488281	177.515	0.338	
6.118	0.00244141	0.00488281	177.515	0.338	
6.1185	0.00488281	0.00488281	177.515	0.338	
6.119	0.00488281	0.00488281	177.515	0.338	
6.1195	0.00732422	0.00488281	177.515	0.338	
6.12	0.0170898	0.00488281	177.515	0.338	
6.1205	0.0146484	0.00488281	177.515	0.338	
6.121	0.012207	0.00488281	177.515	0.338	
6.1215	0.012207	0.00488281	177.515	0.338	
6.122	0.00976563	0.00488281	177.515	0.338	
6.1225	0.00732422	0.00488281	177.515	0.338	
6.123	0.00488281	0.00488281	177.515	0.338	
6.1235	0.00488281	0.00488281	177.515	0.338	
6.124	0.00488281	0.00488281	177.515	0.338	
6.1245	0.00488281	0.00488281	177.515	0.338	
6.125	0.00488281	0.00488281	177.515	0.338	
6.1255	0.00488281	0.00488281	177.515	0.338	
6.126	0.00244141	0.00488281	177.515	0.338	
6.1265	0.00244141	0.00488281	177.515	0.338	
6.127	0.00244141	0.00488281	177.515	0.338	
6.1275	0.00244141	0.00488281	177.515	0.338	
6.128	0	0	177.515	0.338	
6.1285	0	0	177.515	0.338	
6.129	0	0	177.515	0.338	
6.1295	0	0	177.515	0.338	
6.13	-0.00244141	0	177.515	0.338	
6.1305	-0.00244141	0	177.515	0.338	
6.131	-0.00488281	0	177.515	0.338	
6.1315	-0.00732422	0	177.515	0.338	
6.132	-0.00976563	0	177.515	0.338	
6.1325	-0.00976563	0	177.515	0.338	
6.133	-0.012207	0	177.515	0.338	
6.1335	-0.0146484	0	177.515	0.338	
6.134	-0.0170898	0	177.515	0.338	
6.1345	-0.0195313	0	177.515	0.338	
6.135	-0.0219727	0	177.515	0.338	
6.1355	-0.0219727	0	177.515	0.338	
6.136	-0.0244141	0	177.515	0.338	
6.1365	-0.0244141	0	177.515	0.338	
6.137	-0.0244141	0	177.515	0.338	
6.1375	-0.0244141	0	177.515	0.338	
6.138	-0.0244141	0	177.515	0.338	
6.1385	-0.0219727	0	177.515	0.338	
6.139	-0.0219727	0	177.515	0.338	
6.1395	-0.0195313	0	177.515	0.338	
6.14	-0.0195313	0	177.515	0.338	
6.1405	-0.0170898	0	177.515	0.338	
6.141	-0.0170898	0	177.515	0.338	
6.1415	-0.0170898	0	177.515	0.338	
6.142	-0.0170898	0	177.515	0.338	
6.1425	-0.0170898	0	177.515	0.338	
6.143	-0.0170898	0	177.515	0.338	
6.1435	-0.0170898	0	177.515	0.338	
6.144	-0.0195313	0	177.515	0.338	
6.1445	-0.0195313	0	177.515	0.338	
6.145	-0.0195313	0	177.515	0.338	
6.1455	-0.0195313	-0.00488281	177.515	0.338	
6.146	-0.0195313	-0.00488281	177.515	0.338	
6.1465	-0.0195313	-0.00488281	177.515	0.338	
6.147	-0.0195313	-0.00488281	177.515	0.338	
6.1475	-0.0195313	-0.00488281	177.515	0.338	
6.148	-0.0195313	-0.00488281	177.515	0.338	
6.1485	-0.0195313	-0.00488281	177.515	0.338	
6.149	-0.0195313	-0.00488281	177.515	0.338	
6.1495	-0.0195313	-0.00488281	177.515	0.338	
6.15	-0.0195313	-0.00488281	177.515	0.338	
6.1505	-0.0195313	-0.00488281	177.515	0.338	
6.151	-0.0195313	-0.00488281	177.515	0.338	
6.1515	-0.0219727	-0.00488281	177.515	0.338	
6.152	-0.0219727	-0.00488281	177.515	0.338	
6.1525	-0.0219727	-0.00488281	177.515	0.338	
6.153	-0.0219727	-0.00488281	177.515	0.338	
6.1535	-0.0244141	-0.00488281	177.515	0.338	
6.154	-0.0244141	-0.00488281	177.515	0.338	
6.1545	-0.0268555	-0.00488281	177.515	0.338	
6.155	-0.0268555	-0.00488281	177.515	0.338	
6.1555	-0.0292969	-0.00488281	177.515	0.338	
6.156	-0.0292969	-0.00488281	177.515	0.338	
6.1565	-0.0317383	-0.00488281	177.515	0.338	
6.157	-0.0317383	-0.00488281	177.515	0.338	
6.1575	-0.0341797	-0.00488281	177.515	0.338	
6.158	-0.0341797	-0.00488281	177.515	0.338	
6.1585	-0.0366211	-0.00488281	177.515	0.338	
